,dtfk1,ft1,dtsk1,dtfk2,ft2,dtsk2,dtfk3,ft3,dtsk3,dtfk4,ft4,dtsk4,dtfk5,ft5,dtsk5,dtfk6,ft6,dtsk6,dtfk7,ft7,dtsk7,dtfk8,ft8,dtsk8,dtfk9,ft9,dtsk9,dtfk10,ft10,dtsk10,dtfk11,ft11,dtsk11,dtfk12,ft12,dtsk12,dtfk13,ft13,dtsk13,dtfk14,ft14,dtsk14,sum,class
dtsk7,0.04903543271780453,0.009062402807035266,0.0024728344876939626,0.10018391942374967,0.017363747434490765,0.0936926277010695,0.1381925082441419,-0.04431490662909616,0.02435494657112548,0.21101909514728065,0.07383927594709708,0.13234988367129022,0.11738619718596624,0.061133322063402294,0.04213057052123598,0.013191975300618398,0.023808722467070973,0.0873326548766632,0.044426861380248296,0.08810294590047045,1.0,0.06533749375004823,-0.04061380094597619,0.2410360543369517,0.17213104784112562,0.1726744796761111,0.04687246192455622,0.07796738082348427,0.02602326431741894,0.12199980219024109,0.03180638669896504,0.10269629363825489,0.07172171378027174,-0.18309141358961903,-0.06326239156090399,0.011621716481444644,0.05695246434471344,0.1111446047489774,0.23518071088759399,0.09095013501451954,0.07939773613234362,0.15689850798892288,0.30264974863028604,-0.11935975106216935
dtfk8,0.08684253819232227,-0.015343083735427544,0.033233526908115436,0.1243682955370808,-0.07566612757222597,0.17459568033618506,0.06363746157662019,-0.026642367059684882,0.1651335352920258,0.07701620874653876,0.013739586728270305,0.06453172692076738,0.015631891055772937,-0.06882205153946554,0.14216171239286346,0.12430120330213708,0.01966591626545554,0.12402372751634892,-0.03480252571354962,0.03428466268370719,0.06533749375004823,1.0,-0.05695482932070374,-0.043880697075524444,0.0426275322458015,-0.0076697927947596235,0.1331873700230971,-0.009070629887140734,0.02285642561007982,0.025211332756821234,0.05206916568736596,0.10965290489604111,0.08167258214731032,-0.050431760166185266,-0.007869776422497449,0.07075331572946149,0.15608255480842925,-0.01995061067910573,0.13334902403436083,0.16655215520634242,0.004448417710359131,0.13221194146541612,0.1534545805208103,0.013063076664998648
ft8,-0.07234908500030479,-0.014151868178054017,-0.07480049909011917,-0.09978023062851694,0.018234026217989897,-0.09415793106372644,-0.043733407002290746,-0.06438848590863616,0.008470134436620123,-0.015007564146581366,-0.011411829641301326,0.06701956133225374,-0.014890254603399468,0.1401780881011141,-0.007810620349811304,-0.001349595091378302,-0.08694471938231774,-0.03629771577883716,0.10702876021397623,0.05056869060085709,-0.04061380094597619,-0.05695482932070374,1.0,0.5048500575037227,0.19312709289510416,0.3674007091900151,-0.045621142767040324,0.0866246570415073,-0.0162117063931447,-0.03224913959477462,-0.04715482669395124,-0.084472701143507,-0.026913785352471423,0.03404404428381815,0.056592616077374876,-0.045002992531235436,0.015066581300637464,-0.08777906979775744,0.03423846874613453,-0.03840487020778809,-0.013659936077152173,-0.06474640526275253,0.34232879949451445,0.034448949763980795
dtsk8,-0.11130343784990289,-0.0032805440779818907,-0.22062278567461635,-0.09355618449359811,0.015311913233475714,-0.1536613061150981,0.04420873049358736,-0.09972505186286944,-0.027039131895988503,0.1227463847332274,0.01672443793679174,0.11307100690777269,0.1703465554611866,0.24444794512944265,0.007826440973489054,-0.007372649975842374,-0.10541023282832199,-0.015054863990742942,0.23079921123640434,0.003253967562904644,0.2410360543369517,-0.043880697075524444,0.5048500575037227,1.0,0.24760001685485855,0.3796141951535185,-0.09024058464201942,0.15288368053873763,-0.05231890865865304,0.006231399659178346,-0.1034124326561104,0.14072160081097373,-0.04971327476198701,0.05863045121641156,0.08759454963398897,-0.09097711531076287,0.04873968465826375,-0.0749067623549012,0.12532025694685034,-0.11253141669395673,-0.015293794632107153,-0.05221428814763039,0.44006797606852793,0.05349630466861553
dtfk9,-0.004086601902199377,-0.041459366883650144,0.05631208329851749,0.1709245211517168,-0.034584587269426974,-0.021562386469609347,-0.04416467493072121,-0.07552071854534773,0.004125665188256821,0.037214358905139466,0.08693207000579876,0.3425016826377731,0.03979094188395058,-0.03405244970557501,-0.0015657512781912157,-0.11831841566533814,-0.15777494517763863,-0.09467062131363635,0.08187587618343221,-0.050134288266121395,0.17213104784112562,0.0426275322458015,0.19312709289510416,0.24760001685485855,1.0,0.5404037744896012,-0.08491096650856558,0.05170419899098799,-0.026147423498903345,0.109007884205015,0.049410957885667614,-0.050177452452945644,0.05834361418463266,-0.03241524511503246,-0.025053525792497568,-0.06137414529170569,0.08848070594991723,-0.07974585047924522,0.21658014747807472,-0.018017064023487645,-0.09368852808802357,-0.029484375130006634,0.5093433245370994,8.37688569208267e-05
ft9,-0.021522647925913574,0.051736291570506326,-0.09452010797174647,0.11723753011857939,0.011311211586419229,-0.11685372869323764,-0.05668537350069311,-0.0969268971825939,0.029128832436000545,0.01764795048503319,0.1425138176649993,0.2263888299424948,0.07587056073534418,0.1446059943410346,-0.035486379065850865,-0.06227845189729426,-0.10453317633972707,-0.0235134208472818,0.11039032883483865,-0.027260533663560384,0.1726744796761111,-0.0076697927947596235,0.3674007091900151,0.3796141951535185,0.5404037744896012,1.0,-0.17790383438621898,0.07509132676987754,-0.05683242283246609,0.014734663915656681,0.011401956899640273,-0.06902770829976312,-0.005552033509475115,0.024796165439817358,-0.0053235512912611915,-0.04987778861158411,-0.0009669234077607359,0.01836225012049724,0.1853240790100784,-0.09604928423040786,-0.0183997279871446,-0.06740444850755252,0.5640023225969882,0.005082757144227501
dtsk9,0.10012035100395428,0.029213159907008467,0.04450870365895237,-0.054947869664772796,0.04852641861415826,0.07170609512477327,0.08681684622751769,-0.0001460494855669317,0.11202364500029378,0.04643151531600876,0.08682621487965116,0.08881932099475527,0.03426381660735249,-0.03203573214873028,-0.05245837034921423,0.05180670211104294,0.11691474453556898,0.17937251207520802,0.007577763795458663,-0.04906087461894765,0.04687246192455622,0.1331873700230971,-0.045621142767040324,-0.09024058464201942,-0.08491096650856558,-0.17790383438621898,1.0,-0.048140537303706835,0.039757276917027906,-0.002673833164423606,-0.05285156129219566,0.04556228644779907,0.1447306776819656,-0.06009060825686603,0.01649785186589792,-0.01246244542177717,0.0890239483231225,0.010743192042943025,0.0006206053628743548,0.1122270016215306,-0.0025123818574881943,0.050089273330670106,0.07494575588309962,-0.016405212555980354
dtfk10,0.04738614190616173,-0.010068256956380814,-0.039732775351112706,0.06253156005616124,0.024413466649537547,0.039684846834129595,0.04291632140735932,0.012446778959341265,0.09224654369193912,0.07009994360694459,0.15489033899844998,-0.0015109394318569306,-0.06150513727601762,-0.08176925314400435,-0.029600566333664056,-0.051194644423016196,0.03464058708997099,0.028460987803734853,0.16794146574888458,0.03364361482296725,0.07796738082348427,-0.009070629887140734,0.0866246570415073,0.15288368053873763,0.05170419899098799,0.07509132676987754,-0.048140537303706835,1.0,-0.06060575317418286,0.22983976219170119,0.0029254680817404617,0.05274223598612209,0.033096666040658106,0.14164617269355534,0.3768148907624858,-0.02428041359680398,0.034741124881450224,0.1542382223934277,0.026698344963405472,-0.0851698508520102,0.038525823221212833,0.018836524313062847,0.27601226138337726,-0.014650960994329606
ft10,0.013337467126412978,-0.0025703960628091632,0.12260735876014632,-0.008919410427624095,0.022922293568372644,-0.050632161464686146,0.07013130742765515,0.03238787201471037,-0.041362663207947674,0.03112927741802835,-0.0343688322846652,-0.036143629386977745,-0.04633007773187868,-0.047866173636766894,0.06002428563890252,0.5784190191738794,0.0053288624413347675,0.05595137799164171,-0.011827448597843498,0.08453667630952998,0.02602326431741894,0.02285642561007982,-0.0162117063931447,-0.05231890865865304,-0.026147423498903345,-0.05683242283246609,0.039757276917027906,-0.06060575317418286,1.0,0.04224908365384474,0.11380995168123169,0.016497004680564576,0.10015680909152501,-0.03214169112690728,-0.038536854664917845,0.3007330262470503,0.04668683989933053,0.06999050816660098,0.017705418653569092,0.11600672082500665,0.010742424443481141,0.11496526243990915,0.12835712433774274,0.13564479547864053
dtsk10,-0.0640041076409628,0.01493888216524801,0.09404730527372179,0.005047932164959461,0.05117034784875371,0.007739716387284876,0.065820191821695,-0.017298953916834045,-0.007148503054334142,0.10454909629094816,0.22842021354712186,0.19865552484780633,-0.01919141718204312,-0.0821915180490191,0.039381483509627974,-0.07351199017195904,0.029894762977553512,-0.05652246601636807,-0.030039525183702682,0.10378574638104356,0.12199980219024109,0.025211332756821234,-0.03224913959477462,0.006231399659178346,0.109007884205015,0.014734663915656681,-0.002673833164423606,0.22983976219170119,0.04224908365384474,1.0,0.19020038465505057,0.02456653929755112,0.0719351544970805,-0.09436829310956417,0.07289383766098619,0.11435966240012298,0.15489332867514236,0.007975185611464226,0.03999026252236377,-0.0466697407897092,0.016082477694456816,0.10822298006133382,0.2475184588061226,0.05861428651831032
dtfk11,0.10909636164619615,-0.04367644384038262,0.1011524053131507,0.1683245046521292,-0.0269359055277144,0.027369106890022483,0.02451594552182422,-0.08121462342317123,0.06137621472806386,0.019181146463867656,0.0019037263757660107,0.09629524570284236,-0.10682273076553027,-0.08802749718945185,0.15268307662881805,0.09426882333770502,0.014961842070855085,-0.04925432789463897,-0.08947486908135335,0.009103303642702015,0.03180638669896504,0.05206916568736596,-0.04715482669395124,-0.1034124326561104,0.049410957885667614,0.011401956899640273,-0.05285156129219566,0.0029254680817404617,0.11380995168123169,0.19020038465505057,1.0,-0.34919760600461935,0.2295620651139294,-0.1414529830613502,-0.0677791831635941,0.09818147397935535,0.08000445998818319,-0.014911866095654947,0.1159977732886699,0.34066222213705033,0.003714144721870243,0.2109843492101109,0.07926045678409324,-0.08453628425908821
ft11,0.11981891020021665,0.08048238124648921,0.13481657831038216,-0.024865212745076967,0.09269346659893618,-0.05055519789804118,0.07684524354834293,0.11058222701406646,0.06094189646169118,0.06652145805125437,0.15052581500078815,-0.015242347645354818,-0.012584669825260499,0.031132799954032703,0.01260216435487349,0.03263943796419669,0.04589490005968213,0.1399144951557582,0.006681576834154619,0.11453797094543122,0.10269629363825489,0.10965290489604111,-0.084472701143507,0.14072160081097373,-0.050177452452945644,-0.06902770829976312,0.04556228644779907,0.05274223598612209,0.016497004680564576,0.02456653929755112,-0.34919760600461935,1.0,-0.13406657447300327,-0.044075180740595125,0.15286629817167,0.06552457944029134,0.020779897170874334,0.1864780504244946,0.0819305250239801,0.04756236861076929,0.14748229310850383,0.028041484382875737,0.15501206217224933,-0.008746468971129913
